"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C156644","C67497",,"CDISC Glossary","biosimilar",,"A biological product that is highly similar to the reference product notwithstanding minor differences in clinically inactive components. This requires that there are no clinically meaningful differences between the biological product and the reference product in terms of the safety, purity, and potency of the product (see section 351(i)(2) of the PHS Act). [after FDA, Guidance for Industry: Quality Considerations in Demonstrating Biosimilarity of a Therapeutic Protein Product to a Reference Product]","Biosimilar","Glossary CT 2025-09-26"
"C70699","C67497",,"CDISC Glossary","biospecimen","Biological Sample; Biological Specimen; Specimen","Any material from a biological entity used for testing, diagnostic, propagation, treatment, or research purposes. [See SDTM codelists: https://evsexplore.semantics.cancer.gov/evsexplore/subset/ncit/C78734; https://evsexplore.semantics.cancer.gov/evsexplore/subset/ncit/C111114] See also biobanking, biorepository.","Biospecimen","Glossary CT 2025-09-26"
"C16347","C67497",,"CDISC Glossary","biostatistics",,"Branch of statistics applied to the analysis of biological phenomena.","Biostatistics","Glossary CT 2025-09-26"
"C142407","C67497",,"CDISC Glossary","blind review",,"Checking and assessing data prior to breaking the blind, for the purpose of finalizing the planned analysis. [Modified ICH E9]","Blind Review","Glossary CT 2025-09-26"
"C142408","C67497",,"CDISC Glossary","blinded (masked) medications",,"Products that appear identical in size, shape, color, flavor, and other attributes to make it very difficult for subjects and investigators (or anyone assessing the outcome) to determine which medication is being administered.","Blinded Medication","Glossary CT 2025-09-26"
"C70840","C67497",,"CDISC Glossary","blinded study",,"A study in which the subject, the investigator, or anyone assessing the outcome is unaware of the treatment assignment(s). NOTE: Blinding is used to reduce the potential for bias. [Modified ICH E6 Glossary] See also blinding/masking, double-blind study, single-blind study, triple-blind study; contrast with open-label or unblinded study.","Blinded Clinical Study","Glossary CT 2025-09-26"
"C49068","C67497",,"CDISC Glossary","blinding",,"A procedure to limit bias by preventing subjects and/ or study personnel from identifying which treatments or procedures are administered, or from learning the results of tests and measures undertaken as part of a clinical investigation. [After Abhaya Indrayan, Martin P. Holt. Concise Encyclopedia of Biostatistics for Medical Professionals. Chapman & Hall; November 17, 2016] See also double-blind study, single-blind study, triple-blind study. Contrast with open-label and/or unblinded study, masking.","Blinded","Glossary CT 2025-09-26"
"C28221","C67497",,"CDISC Glossary","blood draw",,"The collection of blood from a vein, most commonly via needle venipuncture. (NCI)","Phlebotomy","Glossary CT 2025-09-26"
"C142701","C67497",,"CDISC Glossary","branch",,"Point within a study design where there is an allocation of subject subsets to particular procedures or treatment groups.","Study Branch","Glossary CT 2025-09-26"
"C80012","C67497",,"CDISC Glossary","browser",,"Computer program that runs on the user's desktop computer and is used to navigate the World Wide Web. See also web browser.","HTML Browser","Glossary CT 2025-09-26"
"C63626","C67497",,"CDISC Glossary","cache",,"Storage area on a computer's hard drive where the browser stores (for a limited time) web pages and/or graphic elements.","Memory Cache","Glossary CT 2025-09-26"
"C142409","C67497",,"CDISC Glossary","carry-over effect",,"Effects of treatment that persist after treatment has been stopped, sometimes beyond the time of a medication's known biological activity.","Carry-Over Effect","Glossary CT 2025-09-26"
"C142588","C67497",,"CDISC Glossary","case history",,"An adequate and accurate record prepared and maintained by an investigator that records all observations and other data pertinent to the investigation of each individual administered the investigational drug (device or other therapy) or employed as a control in the investigation. NOTE: Case histories include the case report forms and supporting data including, for example, signed and dated consent forms and medical records including, for example, progress notes of the physician, the individual's hospital chart(s), and the nurses' notes. The case history for each individual shall document that informed consent was obtained prior to participation in the study. [21 CFR 312.62(b)]","Investigational Subject Case History","Glossary CT 2025-09-26"
"C40988","C67497",,"CDISC Glossary","case report form (CRF)","case record form","A printed, optical, or electronic document designed to record all of the protocol-required information to be reported to the sponsor for each trial subject. NOTE: In common usage, CRF can refer to either a CRF page, which denotes a group of one or more data items, linked together for collection and display, or a casebook, which includes the entire group of CRF pages on which a set of clinical study observations can be or have been collected by completion of such CRF pages for a subject in a clinical study. See also CRF (paper), eCRF. [ICH E6 Glossary, FDA Final Guidance on eSource].","Case Report Form","Glossary CT 2025-09-26"
"C142411","C67497",,"CDISC Glossary","case report tabulations (CRT)",,"In a paper submission, listings of data that may be organized by domain (type of data) or by subject. See also eCRT.","Case Report Tabulation","Glossary CT 2025-09-26"
"C15197","C67497",,"CDISC Glossary","case-control study",,"A study in which individuals to an outcome (cases) are compared with those who do not have the outcome (controls). NOTE: The outcome variable (disease, event, experience, biomarker) is chosen first, and the exposure is evaluated in cases vs controls to see whether there is an association between exposure and outcome. [After AMA Manual of Style] See also outcome, observational study.","Case-Control Study","Glossary CT 2025-09-26"
"C142412","C67497",,"CDISC Glossary","categorical data",,"Data evaluated by sorting values (for example, severe, moderate, and mild) into various categories.","Categorical Data","Glossary CT 2025-09-26"
"C142413","C67497",,"CDISC Glossary","causality assessment",,"An evaluation performed by a medical professional concerning the likelihood that a therapy or product under study caused or contributed to an adverse event.","Causality Assessment","Glossary CT 2025-09-26"
"C142415","C67497",,"CDISC Glossary","CDISC Library",,"A global, accessible, electronic library, which, through advanced technology, enables precise and standardized data element definitions that can be used within applications and across studies to improve biomedical research and its link with healthcare. NOTE: Formerly known as CDISC SHARE. [CDISC]","CDISC Library","Glossary CT 2025-09-26"
"C142416","C67497",,"CDISC Glossary","CDISC standards",,"A set of models, implementation guides, controlled vocabularies, and exchange formats developed by the Clinical Data Interchange Standards Consortium (CDISC), which are intended to provide for consistent use of common representations of data, terms and specifications. NOTE: These standards apply to translational research, electronic submission of clinical data, and the life-cycle of clinical product development, which includes protocol representation, data collection, aggregation, tabulation, and analysis and unambiguous information exchange across disparate systems. [After https://www.ncbi.nlm.nih.gov]. See also standard, data standards, Study Data Standardization Plan, and Standards Development Organization.","CDISC Standard","Glossary CT 2025-09-26"
"C70601","C67497",,"CDISC Glossary","cell therapy",,"The prevention or treatment of human disease by the administration of cells that have been selected, multiplied, and pharmacologically treated or altered outside the body (ex vivo), or methods (pharmacological as well as nonpharmacological) to modify the function of intrinsic cells of the body for therapeutic purposes (in vivo). NOTE: Cell therapies can be classified based on therapeutic indication, cell type, source of cells, and underlying technology, among others, in medical and regulatory contexts. [After https://www.sciencedirect.com/topics/neuroscience/cell-therapy; After Regulation (EC) No 1394/2007 of the European Parliament and of the Council of 13 November 2007.] See also regenerative medicine therapy, regenerative medicine advanced therapy, gene therapy, biological product.","Cellular Therapy","Glossary CT 2025-09-26"
