"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C13041","C74456",,"Anatomical Location","BODY","Whole Body","The entire physical structure of an organism. It is composed of anatomic systems, regions, cavities, and spaces. (NCI)","Body","SEND CT 2024-03-29"
"C12431","C74456",,"Anatomical Location","BONE MARROW",,"The tissue occupying the spaces of some bones. It consists of blood vessel sinuses and a network of hematopoietic cells.","Bone Marrow","SEND CT 2024-03-29"
"C12366","C74456",,"Anatomical Location","BONE",,"Calcified connective tissue that forms the skeletal components of the body. (NCI)","Bone","SEND CT 2024-03-29"
"C12681","C74456",,"Anatomical Location","BRACHIAL ARTERY",,"An artery of the forelimb; in general it arises from the axillary artery and branches to form the radial and ulnar arteries.","Brachial Artery","SEND CT 2024-03-29"
"C92221","C74456",,"Anatomical Location","BRACHIAL LYMPH NODE",,"Lymph node(s) adjacent to the brachial vein.","Brachial Lymph Node","SEND CT 2024-03-29"
"C12682","C74456",,"Anatomical Location","BRACHIAL PLEXUS","Brachial Plexus","A nerve network originating from spinal nerves in the cervical and thoracic vertebrae and giving rise to multiple nerves that innervate the arm/forelimb.","Brachial Plexus","SEND CT 2024-03-29"
"C12883","C74456",,"Anatomical Location","BRACHIAL VEIN",,"A vein of the arm/forelimb; in general it arises from the union of the radial and ulnar veins and drains into the axillary vein.","Brachial Vein","SEND CT 2024-03-29"
"C53149","C74456",,"Anatomical Location","BRACHIALIS MUSCLE",,"A muscle that originates from the lower two-thirds of the anterior surface of the humerus that flexes the elbow. (NCI)","Brachialis","SEND CT 2024-03-29"
"C32814","C74456",,"Anatomical Location","BRACHIOCEPHALIC ARTERY","Innominate Artery","An artery of the mediastinum; in general it arises from the aortic arch and branches to form the right subclavian artery and one or both common carotid arteries.","Innominate Artery","SEND CT 2024-03-29"
"C150849","C74456",,"Anatomical Location","BRACHIORADIALIS MUSCLE",,"A muscle in the forearm, in general extending from the proximal two-thirds of the lateral supracondylar ridge of the humerus and inserting into the styloid process of the radius; primary function is flexion of the elbow and pronation and supination of the forearm.","Brachioradialis Muscle","SEND CT 2024-03-29"
"C12441","C74456",,"Anatomical Location","BRAIN STEM","Brain Stem","The part of the brain that connects the cerebral hemispheres with the spinal cord. It consists of the mesencephalon, pons, and medulla oblongata. (NCI)","Brain Stem","SEND CT 2024-03-29"
"C12356","C74456",,"Anatomical Location","BRAIN VENTRICLE","Brain Ventricle","The four connected cavities (hollow spaces) centrally located within the brain that connect posteriorly with the central canal of the spinal cord. (NCI)","Brain Ventricle","SEND CT 2024-03-29"
"C12834","C74456",,"Anatomical Location","BRAIN VENTRICLE, LATERAL",,"The rostral extensions of the ventricular system of the brain consisting of two cavities, one on each side of the brain within the central regions of each cerebral hemisphere. Cerebrospinal fluid flows from the lateral ventricles into the centrally third ventricle via the foramen of Monroe. (NCI)","Lateral Ventricle","SEND CT 2024-03-29"
"C12439","C74456",,"Anatomical Location","BRAIN","Nervous System, Brain","An organ composed of gray and white matter that is the center for intelligence and reasoning. It is protected by the bony cranium.","Brain","SEND CT 2024-03-29"
"C32550","C74456",,"Anatomical Location","BRAIN, EXTERNAL CAPSULE",,"A thin lamina of white matter comprising long association fibers located between the claustrum and putamen in the brain, and which connects the midportion of the superotemporal region with the midportion of the ventral and lateral aspects of the prefrontal cortex.","External Capsule","SEND CT 2024-03-29"
"C12828","C74456",,"Anatomical Location","BRAIN, FOURTH VENTRICLE",,"A diamond-shaped cavity filled with cerebrospinal fluid within the pons, extending between the obex in the caudal medulla and the aqueduct of Sylvius in the cerebellum.","Fourth Ventricle","SEND CT 2024-03-29"
"C13082","C74456",,"Anatomical Location","BRAIN, INTERNAL CAPSULE",,"A white matter structure in the subcortical region of the brain that contains a high concentration of motor and sensory projection nerve fibers. It consists of the anterior limb, genu, posterior limb, and the retrolentiform and sublentiform parts.","Internal Capsule","SEND CT 2024-03-29"
"C132390","C74456",,"Anatomical Location","BRAIN, PERIVENTRICULAR REGION",,"The area of the body surrounding the ventricles of the brain.","Periventricular Region","SEND CT 2024-03-29"
"C12827","C74456",,"Anatomical Location","BRAIN, THIRD VENTRICLE",,"A centrally placed component of the ventricular system of the brain that is located in the diencephalon; the thalamus and the hypothalamus border the third ventricle.","Third Ventricle","SEND CT 2024-03-29"
"C12971","C74456",,"Anatomical Location","BREAST","Breast","One of two hemispheric projections of variable size situated in the subcutaneous layer over the pectoralis major muscle on either side of the chest. (NCI)","Breast","SEND CT 2024-03-29"
"C12318","C74456",,"Anatomical Location","BROAD LIGAMENT",,"A wide fold of peritoneum that connects the uterus to the lateral walls and floor of the pelvis, and also attaches to the ovaries, fallopian tubes, ovarian ligaments, round ligament of the uterus, and ovarian and uterine arteries.","Broad Ligament","SEND CT 2024-03-29"
"C186107","C74456",,"Anatomical Location","BRONCHIAL STUMP",,"The part of a bronchus that remains after resection.","Bronchial Stump","SEND CT 2024-03-29"
"C12684","C74456",,"Anatomical Location","BRONCHIOLE",,"The smallest subdivisions of the bronchial tree, which are both acartilagenous and aglandular.","Bronchiole","SEND CT 2024-03-29"
"C12683","C74456",,"Anatomical Location","BRONCHUS","Bronchi","Tubular structure in continuation with the trachea, serving as an air passage.","Bronchus","SEND CT 2024-03-29"
"C154770","C74456",,"Anatomical Location","BUCCAL LYMPH NODE","Buccinator Lymph Node","Lymph node(s) that are located superficial to the buccinator muscle.","Buccal Lymph Node","SEND CT 2024-03-29"
"C12505","C74456",,"Anatomical Location","BUCCAL MUCOSA",,"The mucosal membranes located on the inside of the cheek, in the buccal cavity. (NCI)","Buccal Mucosa","SEND CT 2024-03-29"
"C12902","C74456",,"Anatomical Location","BULBAR CONJUNCTIVA",,"The part of the conjunctiva that covers the eyeball.","Bulbar Conjunctiva","SEND CT 2024-03-29"
"C89806","C74456",,"Anatomical Location","BUTTOCK","Buttock","Either of the fleshy mounds in the rear pelvic area of the human body formed by the gluteal muscles.","Buttock","SEND CT 2024-03-29"
"C32239","C74456",,"Anatomical Location","C1 VERTEBRA","C1 Vertebra","The first of the seven cervical vertebrae. (NCI)","C1 Vertebra","SEND CT 2024-03-29"
"C32240","C74456",,"Anatomical Location","C2 VERTEBRA","C2 Vertebra","The second of the seven cervical vertebrae. (NCI)","C2 Vertebra","SEND CT 2024-03-29"
"C32241","C74456",,"Anatomical Location","C3 VERTEBRA","C3 Vertebra","The third of the seven cervical vertebrae. (NCI)","C3 Vertebra","SEND CT 2024-03-29"
"C32242","C74456",,"Anatomical Location","C4 VERTEBRA","C4 Vertebra","The fourth of the seven cervical vertebrae. (NCI)","C4 Vertebra","SEND CT 2024-03-29"
"C32243","C74456",,"Anatomical Location","C5 VERTEBRA","C5 Vertebra","The fifth of the seven cervical vertebrae. (NCI)","C5 Vertebra","SEND CT 2024-03-29"
"C32244","C74456",,"Anatomical Location","C6 VERTEBRA","C6 Vertebra","The sixth of the seven cervical vertebrae. (NCI)","C6 Vertebra","SEND CT 2024-03-29"
"C32245","C74456",,"Anatomical Location","C7 VERTEBRA","C7 Vertebra","The seventh of the seven cervical vertebrae. (NCI)","C7 Vertebra","SEND CT 2024-03-29"
"C142295","C74456",,"Anatomical Location","CALCANEAL TUBEROSITY",,"A roughened surface on the superior portion of the posterior half of the calcaneus, where the calcaneal (Achilles) tendon inserts.","Calcaneal Tuberosity","SEND CT 2024-03-29"
"C32250","C74456",,"Anatomical Location","CALCANEUS","Calcaneum; Calcaneus Bone","The irregular and largest tarsal bone that forms the heel. (NCI)","Calcaneum","SEND CT 2024-03-29"
"C32252","C74456",,"Anatomical Location","CALCARINE SULCUS",,"A cerebral fissure that originates near the occipital lobe and terminates below the corpus callosum. (NCI)","Calcarine Sulcus","SEND CT 2024-03-29"
"C154703","C74456",,"Anatomical Location","CALF MUSCULAR VEIN",,"Any of the veins located within the muscles of the posterior lower leg, such as the gastrocnemial, soleal, and gemellar veins.","Calf Muscular Vein","SEND CT 2024-03-29"
"C93027","C74456",,"Anatomical Location","CALF",,"The posterior aspect of the lower extremity that extends from the knee to the foot. (NCI)","Calf","SEND CT 2024-03-29"
"C32258","C74456",,"Anatomical Location","CANINE TOOTH","Canine Tooth","A single-cusped (pointed) and usually single-rooted tooth located between the incisors and premolars. (NCI)","Canine Tooth","SEND CT 2024-03-29"
"C12856","C74456",,"Anatomical Location","CAPITATE BONE","Capitate Bone","The largest of eight carpal bones, located in the center of the hand. (NCI)","Capitate Bone","SEND CT 2024-03-29"
"C139188","C74456",,"Anatomical Location","CAPITATE-HAMATE JOINT",,"A condyloid synovial joint within the wrist connecting the capitate bone to the hamate bone.","Capitate-Hamate Joint","SEND CT 2024-03-29"
"C139189","C74456",,"Anatomical Location","CAPITATE-LUNATE JOINT",,"A condyloid synovial joint within the wrist connecting the capitate bone to the lunate bone.","Capitate-Lunate Joint","SEND CT 2024-03-29"
"C12729","C74456",,"Anatomical Location","CARDIAC VALVE",,"A valve located in the heart.","Cardiac Valve","SEND CT 2024-03-29"
"C139201","C74456",,"Anatomical Location","CARDIAC WALL",,"All of the tissue that comprises the solid, outer structure of the heart, including the epicardium, the myocardium, and the endocardium.","Cardiac Wall","SEND CT 2024-03-29"
"C121555","C74456",,"Anatomical Location","CARDIOPHRENIC LYMPH NODE","Cardiophrenic Angle Lymph Node","A lymph node located in the angle between the heart and diaphragm.","Cardiophrenic Lymph Node","SEND CT 2024-03-29"
"C12686","C74456",,"Anatomical Location","CARDIOVASCULAR SYSTEM","Circulatory System","A collection of organs including the heart and the blood vessels.","Cardiovascular System","SEND CT 2024-03-29"
"C25264","C74456",,"Anatomical Location","CARINA","Carina, Tracheal","A ridge at the bifurcation of the trachea where the primary bronchi meet.","Carina","SEND CT 2024-03-29"
"C12687","C74456",,"Anatomical Location","CAROTID ARTERY","Common Carotid Artery","An artery of the mediastinum and neck; in general it arises as a primary or secondary branch of the aortic arch and branches into the internal and external carotid arteries.","Common Carotid Artery","SEND CT 2024-03-29"
"C66852","C74456",,"Anatomical Location","CAROTID BODY",,"A cluster of cells that function as chemo-receptors, located near the bifurcation of the carotid artery.","Carotid Body","SEND CT 2024-03-29"
"C12688","C74456",,"Anatomical Location","CARPAL BONE",,"Any of the bones of the joint located between the radius and ulna and metacarpus.","Carpal Bone","SEND CT 2024-03-29"
"C103912","C74456",,"Anatomical Location","CARPOMETACARPAL JOINT 1","CMC1","A saddle-shaped synovial joint between the metacarpal of the thumb and the trapezium. (NCI)","Carpometacarpal Joint 1","SEND CT 2024-03-29"
"C103913","C74456",,"Anatomical Location","CARPOMETACARPAL JOINT 2","CMC2","A plane joint primarily between the second metacarpal and the trapezoid, which also connects with the trapezium and capitate. (NCI)","Carpometacarpal Joint 2","SEND CT 2024-03-29"
"C103914","C74456",,"Anatomical Location","CARPOMETACARPAL JOINT 3","CMC3","A plane joint between the third metacarpal and the capitate. (NCI)","Carpometacarpal Joint 3","SEND CT 2024-03-29"
"C103915","C74456",,"Anatomical Location","CARPOMETACARPAL JOINT 4","CMC4","A plane joint between the fourth metacarpal and the hamate. (NCI)","Carpometacarpal Joint 4","SEND CT 2024-03-29"
"C103916","C74456",,"Anatomical Location","CARPOMETACARPAL JOINT 5","CMC5","A plane joint between the fifth metacarpal and the pisiform. (NCI)","Carpometacarpal Joint 5","SEND CT 2024-03-29"
"C32265","C74456",,"Anatomical Location","CARPOMETACARPAL JOINT",,"The articulation of the proximal bases of the metacarpal bones and the distal carpal bones in the fingers, and the first metacarpal bone and the trapezium bone of the wrist in the thumb.","Carpometacarpal Joint","SEND CT 2024-03-29"
"C12373","C74456",,"Anatomical Location","CARTILAGE",,"A type of connective tissue composed of chondrocytes and an extracellular matrix composed of collagen, elastin, and ground substance. There are three types of cartilage; namely elastic, hyaline, and fibrocartilage.","Cartilage","SEND CT 2024-03-29"
"C176319","C74456",,"Anatomical Location","CAUDAL VERTEBRA",,"Any of the vertebrae below or posterior to the sacral vertebrae and that form the tail.","Caudal Vertebra","SEND CT 2024-03-29"
"C12451","C74456",,"Anatomical Location","CAUDATE NUCLEUS",,"The gray matter adjacent to each lateral ventricle of the brain that comprises the medial dorsal striatum of the basal ganglia.","Caudate Nucleus","SEND CT 2024-03-29"
"C12381","C74456",,"Anatomical Location","CECUM",,"The pouch-like portion of the proximal large intestine opening into the colon.","Cecum","SEND CT 2024-03-29"
