"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C85827","C188725",,"Objective Level Value Set Terminology","Study Secondary Objective","Study Secondary Objective; Trial Secondary Objective","The supportive or ancillary scientific question(s) the study is designed to answer. (CDISC Glossary)","Trial Secondary Objective","DDF CT 2025-09-26"
"C215486",,"Yes","Observational Study Design Subtype Value Set Terminology","Observational Study Design Subtype Value Set Terminology","Observational Study Design Subtype Value Set Terminology","The terminology relevant to the observational study design subtype value set.","CDISC DDF Observational Study Design Subtype Value Set Terminology","DDF CT 2025-09-26"
"C215657","C215486",,"Observational Study Design Subtype Value Set Terminology","Clinical Education",,"A study that assesses the effectiveness of health information on reducing ill health and enhancing good health by influencing beliefs, attitudes, and behavior of individuals and communities.","Clinical Education Study","DDF CT 2025-09-26"
"C215654","C215486",,"Observational Study Design Subtype Value Set Terminology","Disease Determinants",,"A study that assesses the variables that influence the occurrence frequency and/or population distribution of a given disease, condition, or injury","Disease Determinants Study","DDF CT 2025-09-26"
"C215658","C215486",,"Observational Study Design Subtype Value Set Terminology","Disease Etiology",,"A study that assesses the causative factors associated with a disease, condition, or injury.","Disease Etiology Study","DDF CT 2025-09-26"
"C215653","C215486",,"Observational Study Design Subtype Value Set Terminology","Disease Incidence",,"A study that assesses the occurrence of new cases of disease, condition, or injury in a defined population over a specified period of time.","Disease Incidence Study","DDF CT 2025-09-26"
"C215675","C215486",,"Observational Study Design Subtype Value Set Terminology","Disease Prevalence",,"A study that assesses the proportion of persons in a population who have a particular disease, condition, or injury at a specified point in time or over a specified period of time. (CDC)","Disease Prevalence Study","DDF CT 2025-09-26"
"C215655","C215486",,"Observational Study Design Subtype Value Set Terminology","Disease Prognosis",,"A study that assesses the prediction of the probable course and outcome of a disease, condition, or injury.","Disease Prognosis Study","DDF CT 2025-09-26"
"C215656","C215486",,"Observational Study Design Subtype Value Set Terminology","Drug Utilization",,"A study that assesses drug usage patterns for prophylaxis or treatment of health problems, or promoting maintenance of health and well-being.","Drug Utilization Study","DDF CT 2025-09-26"
"C49667","C215486",,"Observational Study Design Subtype Value Set Terminology","Safety",,"A study that assesses the medical risks to a subject. Safety is usually assessed by examining a wide range of clinical parameters, including adverse events, vital signs, physical exam, laboratory tests.","Safety Study","DDF CT 2025-09-26"
"C188724",,"Yes","Organization Type Value Set Terminology","Organization Type Value Set Terminology","Organization Type Value Set Terminology","The terminology relevant to the organization type.","CDISC DDF Organization Type Value Set Terminology","DDF CT 2025-09-26"
"C18240","C188724",,"Organization Type Value Set Terminology","Academic Institution",,"An organization, such as a college or university, established for the purpose of scholastic pursuit, education, granting degrees, and research.","Academia","DDF CT 2025-09-26"
"C93453","C188724",,"Organization Type Value Set Terminology","Clinical Study Registry",,"An organization (typically a government agency) that administers the registration of studies. (BRIDG)","Study Registry","DDF CT 2025-09-26"
"C54148","C188724",,"Organization Type Value Set Terminology","Contract Research Organization",,"A person or an organization (commercial, academic, or other) contracted by the sponsor to perform one or more of a sponsor's trial-related duties and functions. [ICH E6 Glossary]","Contract Research Organization","DDF CT 2025-09-26"
"C199144","C188724",,"Organization Type Value Set Terminology","Government Institute",,"An organization established, funded, and overseen by a government, which has a specific purpose or intent.","Governmental Agency or Group","DDF CT 2025-09-26"
"C21541","C188724",,"Organization Type Value Set Terminology","Healthcare Facility",,"The buildings and organizations where healthcare services are provided.","Healthcare Facility","DDF CT 2025-09-26"
"C37984","C188724",,"Organization Type Value Set Terminology","Laboratory",,"An organization with the capability and competency to perform scientific research, experiments, and measurements. (BRIDG)","Laboratory","DDF CT 2025-09-26"
"C215661","C188724",,"Organization Type Value Set Terminology","Medical Device Company",,"A company licensed to discover, develop, market, and/or distribute medical devices.","Medical Device Company","DDF CT 2025-09-26"
"C54149","C188724",,"Organization Type Value Set Terminology","Pharmaceutical Company",,"A company licensed to discover, develop, market, and/or distribute drugs.","Drug Company","DDF CT 2025-09-26"
"C188863","C188724",,"Organization Type Value Set Terminology","Regulatory Agency","Regulator; Regulatory Body","An organization (typically a government agency) that is responsible for implementing and enforcing laws, licensing and regulating products and services, promoting the use of standards, and ensuring safety and consumer protections.","Regulatory Agency","DDF CT 2025-09-26"
"C207418",,"No","Product Designation Value Set Terminology","Product Designation Value Set Terminology","Product Designation Value Set Terminology","The terminology relevant to the product designation value set.","CDISC DDF Product Designation Value Set Terminology","DDF CT 2025-09-26"
"C202579","C207418",,"Product Designation Value Set Terminology","IMP",,"A medicinal product which is being tested or used as a reference, including as a placebo, in a clinical trial. (Regulation (EU) No 536/2014 Article 2 (5))","Investigational Medicinal Product","DDF CT 2025-09-26"
"C156473","C207418",,"Product Designation Value Set Terminology","NIMP","AxIMP","A medicinal product that is related to the specific needs of the clinical trial as described in the protocol, but not as an investigational medicinal product. NOTE: Auxiliary medicinal products may be authorised for marketing in a country or region or non-authorised. (CDISC Glossary)","Auxiliary Medicinal Product","DDF CT 2025-09-26"
"C215485",,"Yes","Product Organization Role Code Value Set Terminology","Product Organization Role Code Value Set Terminology","Product Organization Role Code Value Set Terminology","The terminology relevant to the product organization role code value set.","CDISC DDF Product Organization Role Code Value Set Terminology","DDF CT 2025-09-26"
"C25392","C215485",,"Product Organization Role Code Value Set Terminology","Manufacturer","Manufacturer","The organization defined as being responsible for creating the product as stated on the package in which the product is supplied. (BRIDG)","Manufacturer","DDF CT 2025-09-26"
"C43530","C215485",,"Product Organization Role Code Value Set Terminology","Supplier",,"An individual or organization whose business is to supply a particular service or commodity.","Supplier","DDF CT 2025-09-26"
"C215478",,"Yes","Reference Identifier Type Value Set Terminology","Reference Identifier Type Value Set Terminology","Reference Identifier Type Value Set Terminology","The terminology relevant to the reference identifier type value set.","CDISC DDF Reference Identifier Type Value Set Terminology","DDF CT 2025-09-26"
"C142424","C215478",,"Reference Identifier Type Value Set Terminology","Clinical Development Plan","CDP","A document that describes the collection of clinical studies that are to be performed in sequence, or in parallel, with a particular active substance, device, procedure, or treatment strategy, typically with the intention of submitting them as part of an application for a marketing authorization. (CDISC Glossary)","Clinical Development Plan","DDF CT 2025-09-26"
"C215674","C215478",,"Reference Identifier Type Value Set Terminology","Pediatric Investigation Plan","PIP","A development plan aimed at ensuring that the necessary data are obtained to support the authorisation of a medicine for children, through studies in children. (EMA)","Pediatric Investigation Clinical Development Plan","DDF CT 2025-09-26"
"C215481",,"Yes","Study Amendment Impact Type Value Set Terminology","Study Amendment Impact Type Value Set Terminology","Study Amendment Impact Type Value Set Terminology","The terminology relevant to the study amendment impact type value set.","CDISC DDF Study Amendment Impact Type Value Set Terminology","DDF CT 2025-09-26"
"C215667","C215481",,"Study Amendment Impact Type Value Set Terminology","Study Data Reliability",,"The completeness and accuracy of data as a measure of how well it can be counted on to be consistent and free from errors across time and sources. (IBM)","Study Data Reliability","DDF CT 2025-09-26"
"C215668","C215481",,"Study Amendment Impact Type Value Set Terminology","Study Data Robustness",,"The data's ability to remain accurate and relevant despite changes or disruptions to the data environment.","Study Data Robustness","DDF CT 2025-09-26"
"C215666","C215481",,"Study Amendment Impact Type Value Set Terminology","Study Subject Rights","Participant Rights","A study subject's moral, ethical, and legal entitlements before, during, and after the study.","Study Subject Rights","DDF CT 2025-09-26"
"C215665","C215481",,"Study Amendment Impact Type Value Set Terminology","Study Subject Safety","Participant Safety","The condition in which a study subject is free from harmful effects which may arise as a result of study participation.","Study Subject Safety","DDF CT 2025-09-26"
"C207415",,"Yes","Study Amendment Reason Code Value Set Terminology","Study Amendment Reason Code Value Set Terminology","Study Amendment Reason Code Value Set Terminology","The terminology relevant to the study amendment reason code value set.","CDISC DDF Study Amendment Reason Code Value Set Terminology","DDF CT 2025-09-26"
"C207600","C207415",,"Study Amendment Reason Code Value Set Terminology","Change In Standard Of Care",,"A change in the standard of care necessitates a change(s) to, or formal clarification of, the protocol. (ICH M11)","Change In Standard Of Care","DDF CT 2025-09-26"
"C207601","C207415",,"Study Amendment Reason Code Value Set Terminology","Change In Strategy",,"A change in the study purpose or intent of the scientific plan necessitates a change(s) to, or formal clarification of, the protocol. (ICH M11)","Change In Strategy","DDF CT 2025-09-26"
"C207602","C207415",,"Study Amendment Reason Code Value Set Terminology","IMP Addition",,"The addition of an investigational medicinal product to a clinical trial design necessitates a change(s) to, or formal clarification of, the protocol. (ICH M11)","IMP Addition","DDF CT 2025-09-26"
"C207603","C207415",,"Study Amendment Reason Code Value Set Terminology","Inconsistency And/or Error In The Protocol",,"An error or inconsistency in the protocol necessitates a change(s) to, or formal clarification of, the protocol. (ICH M11)","Inconsistency and/or Error In The Protocol","DDF CT 2025-09-26"
"C207604","C207415",,"Study Amendment Reason Code Value Set Terminology","Investigator/Site Feedback",,"Feedback from the investigator or study site necessitates a change(s) to, or formal clarification of, the protocol. (ICH M11)","Investigator/Site Feedback","DDF CT 2025-09-26"
"C207605","C207415",,"Study Amendment Reason Code Value Set Terminology","IRB/IEC Feedback",,"Feedback from the institutional review board or independent ethics committee necessitates a change(s) to, or formal clarification of, the protocol. (ICH M11)","IRB/IEC Feedback","DDF CT 2025-09-26"
"C207606","C207415",,"Study Amendment Reason Code Value Set Terminology","Manufacturing Change",,"A change to manufacturing processes of the study agents necessitates a change(s) to, or formal clarification of, the protocol. (ICH M11)","Manufacturing Change","DDF CT 2025-09-26"
"C207607","C207415",,"Study Amendment Reason Code Value Set Terminology","New Data Available (Other Than Safety Data)",,"Previously unavailable data (other than safety data) becomes available, which necessitates a change(s) to, or formal clarification of, the protocol. (ICH M11)","New Data Available (Other Than Safety Data)","DDF CT 2025-09-26"
"C207608","C207415",,"Study Amendment Reason Code Value Set Terminology","New Regulatory Guidance",,"A regulatory agency has published a guidance document that necessitates a change(s) to, or formal clarification of, the protocol. (ICH M11)","New Regulatory Guidance","DDF CT 2025-09-26"
"C207609","C207415",,"Study Amendment Reason Code Value Set Terminology","New Safety Information Available",,"Previously unavailable safety data becomes available, which necessitates a change(s) to, or formal clarification of, the protocol. (ICH M11)","New Safety Information Available","DDF CT 2025-09-26"
"C48660","C207415",,"Study Amendment Reason Code Value Set Terminology","NOT APPLICABLE","NA; Not Applicable","Determination of a value is not relevant in the current context. (NCI)","Not Applicable","DDF CT 2025-09-26"
"C17649","C207415",,"Study Amendment Reason Code Value Set Terminology","OTHER","Other","Different than the one(s) previously specified or mentioned. (NCI)","Other","DDF CT 2025-09-26"
"C207610","C207415",,"Study Amendment Reason Code Value Set Terminology","Protocol Design Error",,"A protocol design error necessitates a change(s) to, or formal clarification of, a document. (ICH M11)","Protocol Design Error","DDF CT 2025-09-26"
"C207611","C207415",,"Study Amendment Reason Code Value Set Terminology","Recruitment Difficulty",,"Challenges with participant recruitment necessitates a change(s) to, or formal clarification of, the protocol. (ICH M11)","Recruitment Difficulty","DDF CT 2025-09-26"
"C207612","C207415",,"Study Amendment Reason Code Value Set Terminology","Regulatory Agency Request To Amend",,"A regulatory agency has expressed a need for a change(s) to, or formal clarification of, the protocol. (ICH M11)","Regulatory Agency Request To Amend","DDF CT 2025-09-26"
"C188727",,"Yes","Study Arm Data Origin Type Value Set Terminology","Study Arm Data Origin Type Value Set Terminology","Study Arm Data Origin Type Value Set Terminology","The terminology relevant to the study arm data origin type.","CDISC DDF Study Arm Data Origin Type Value Set Terminology","DDF CT 2025-09-26"
"C188866","C188727",,"Study Arm Data Origin Type Value Set Terminology","Data Generated Within Study",,"Data that are generated from within the current study.","Data Generated Within Study","DDF CT 2025-09-26"
"C188864","C188727",,"Study Arm Data Origin Type Value Set Terminology","Historical Data",,"Data from studies that have occurred in the past.","Historical Data","DDF CT 2025-09-26"
"C165830","C188727",,"Study Arm Data Origin Type Value Set Terminology","Real World Data",,"Data relating to patient health status and/or the delivery of health care routinely collected from sources other than traditional clinical trials. NOTE: Examples of sources include data derived from electronic health records (EHRs); medical claims and billing data; data from product and disease registries; patient-generated data, including from in-home-use settings; and data gathered from other sources that can inform on health status, such as mobile devices. [After 21 U.S.C. 355g(b)).5 and Framework for FDA's Real-World Evidence Program December 2018] See also Real-World Evidence (RWE)","Real-world Data","DDF CT 2025-09-26"
"C176263","C188727",,"Study Arm Data Origin Type Value Set Terminology","Synthetic Data",,"Data that are artificially created rather than being generated by actual events. NOTE: Data are often created with the help of algorithms and used for a wide range of activities, including as test data for new products and tools, for model validation, and in AI optimization. [After The Ultimate Guide to Synthetic Data in 2020, August 29, 2020]. See also artificial intelligence.","Synthetic Data","DDF CT 2025-09-26"
"C215477",,"Yes","Study Definition Document Type Value Set Terminology","Study Definition Document Type Value Set Terminology","Study Definition Document Type Value Set Terminology","The terminology relevant to the study definition document type value set.","CDISC DDF Study Definition Document Type Value Set Terminology","DDF CT 2025-09-26"
"C70817","C215477",,"Study Definition Document Type Value Set Terminology","Protocol",,"The formal plan of an experiment or research activity, including the objective, rationale, design, materials and methods for the conduct of the study, intervention description, and method of data analysis.","Study Protocol","DDF CT 2025-09-26"
"C188723",,"No","Study Definition Document Version Value Set Terminology","Study Definition Document Version Value Set Terminology","Study Definition Document Version Value Set Terminology","The terminology relevant to the study definition document version status.","CDISC DDF Study Definition Document Version Value Set Terminology","DDF CT 2025-09-26"
"C25425","C188723",,"Study Definition Document Version Value Set Terminology","Approved",,"Acceptance as satisfactory by an authoritative body; established by authority; given authoritative approval.","Approval","DDF CT 2025-09-26"
"C85255","C188723",,"Study Definition Document Version Value Set Terminology","Draft",,"A preliminary version of a written work, design, or picture.","Draft","DDF CT 2025-09-26"
"C25508","C188723",,"Study Definition Document Version Value Set Terminology","Final",,"Conclusive in a process or progression.","Final","DDF CT 2025-09-26"
"C63553","C188723",,"Study Definition Document Version Value Set Terminology","Obsolete",,"No longer in use or valid; old.","Obsolete","DDF CT 2025-09-26"
"C188862","C188723",,"Study Definition Document Version Value Set Terminology","Pending Review","Draft Pending Review","A preliminary version of a written work, design, or picture that is awaiting review.","Pending Review","DDF CT 2025-09-26"
"C207416",,"Yes","Study Design Characteristics Value Set Terminology","Study Design Characteristics Value Set Terminology","Study Design Characteristics Value Set Terminology","The terminology relevant to the study design characteristics value set.","CDISC DDF Study Design Characteristics Value Set Terminology","DDF CT 2025-09-26"
"C98704","C207416",,"Study Design Characteristics Value Set Terminology","Adaptive",,"A study design that allows for prospectively planned modifications to one or more aspects of the design based on accumulating data from subjects in the trial. (FDA)","Adaptive Design","DDF CT 2025-09-26"
"C207613","C207416",,"Study Design Characteristics Value Set Terminology","Extension","Roll-over Study","A study design in which subjects enrolled in one study are subsequently continued into a related study for longer term safety, tolerability, and/or effectiveness monitoring.","Extension Study Design","DDF CT 2025-09-26"
"C217005","C207416",,"Study Design Characteristics Value Set Terminology","Multicentre",,"A clinical study conducted according to a single protocol but at more than one study site.","Multicenter Study","DDF CT 2025-09-26"
"C217007","C207416",,"Study Design Characteristics Value Set Terminology","Multiple Countries",,"Of, or pertaining to, an occurrence in more than one country.","Multiple Countries","DDF CT 2025-09-26"
"C46079","C207416",,"Study Design Characteristics Value Set Terminology","Randomized",,"A study design in which interventions are assigned to subjects according to randomization principles.","Randomized Controlled Clinical Trial","DDF CT 2025-09-26"
"C217006","C207416",,"Study Design Characteristics Value Set Terminology","Single Country",,"Of, or pertaining to, an occurrence in one country.","Single Country","DDF CT 2025-09-26"
"C217004","C207416",,"Study Design Characteristics Value Set Terminology","Single-Centre",,"A clinical study that is conducted at a single study site.","Single-Center Study","DDF CT 2025-09-26"
"C25689","C207416",,"Study Design Characteristics Value Set Terminology","Stratification",,"Grouping defined by important prognostic factors measured at baseline. (ICH E9)","Stratification","DDF CT 2025-09-26"
"C147145","C207416",,"Study Design Characteristics Value Set Terminology","Stratified Randomisation",,"A type of block randomization in which participants are stratified into groups based on prognostic variables and then randomized into balanced treatment groups.","Stratified Randomization","DDF CT 2025-09-26"
"C207417",,"No","Study Intervention Role Value Set Terminology","Study Intervention Role Value Set Terminology","Study Intervention Role Value Set Terminology","The terminology relevant to the study intervention role value set.","CDISC DDF Study Intervention Role Value Set Terminology","DDF CT 2025-09-26"
"C68609","C207417",,"Study Intervention Role Value Set Terminology","Active Comparator","Active Control","A type of control, which has a demonstrated effect, administered as a comparator to subjects in a clinical trial. [From ICH E10]","Active Comparator","DDF CT 2025-09-26"
"C207614","C207417",,"Study Intervention Role Value Set Terminology","Additional Required Treatment",,"A medicinal product that must be administered along with the experimental treatment (e.g., drug studies wherein opioid blockers are administered to prevent overdose).","Additional Required Medicinal Product","DDF CT 2025-09-26"
"C165822","C207417",,"Study Intervention Role Value Set Terminology","Background Treatment",,"Medicinal products that are administered to each clinical trial subject, regardless of randomization group, a) to treat the indication which is the object of the study, or b) required in the protocol as part of standard care for a condition that is not the indication under investigation, and is relevant for the clinical trial design. [After Recommendations from the expert group on clinical trials for the implementation of Regulation (EU) No 536/2014' dd 28 June 2017]","Background Treatment","DDF CT 2025-09-26"
"C158128","C207417",,"Study Intervention Role Value Set Terminology","Challenge Agent",,"A non-investigational medicinal product (NIMP) given to trial subjects to produce a physiological response that is necessary before the pharmacological action of the investigational medicinal product can be assessed. [After Recommendations from the expert group on clinical trials for the implementation of Regulation (EU) No 536/2014' dd 28 June 2017]","Challenge Agent","DDF CT 2025-09-26"
"C18020","C207417",,"Study Intervention Role Value Set Terminology","Diagnostic",,"Any procedure or test used to diagnose a disease or disorder.","Diagnostic Procedure","DDF CT 2025-09-26"
"C41161","C207417",,"Study Intervention Role Value Set Terminology","Experimental Intervention","Investigational Interventional; Investigational Therapy or Treatment","The drug, device, therapy, procedure, or process under investigation in a clinical study that is believed to have an effect on outcomes of interest in a study (e.g., health-related quality of life, efficacy, safety, pharmacoeconomics). [After https://grants.nih.gov/grants/policy/faq_clinical_trial_definition.htm#5224; https://grants.nih.gov/policy/clinical-trials/protocol-template.htm] See also test articles, devices, drug product, combination product, treatment, diagnosis. Contrast with investigational medicinal product.","Protocol Agent","DDF CT 2025-09-26"
"C753","C207417",,"Study Intervention Role Value Set Terminology","Placebo",,"A pharmaceutical preparation that does not contain the investigational agent and is generally prepared to be physically indistinguishable from the preparation containing the investigational product.","Placebo","DDF CT 2025-09-26"
"C165835","C207417",,"Study Intervention Role Value Set Terminology","Rescue Medicine",,"Medicinal products identified in the protocol as those that may be administered to subjects when the efficacy of the investigational medicinal product (IMP) is not satisfactory, the effect of the IMP is too great and is likely to cause a hazard to the patient, or to manage an emergency situation. [After EU-CTR Recommendations from the expert group on clinical trials for the implementation of Regulation (EU) No 536/2014' dd 28 June 2017]","Rescue Medications","DDF CT 2025-09-26"
"C215480",,"Yes","Study Role Code Value Set Terminology","Study Role Code Value Set Terminology","Study Role Code Value Set Terminology","The terminology relevant to the study role code terminology value set.","CDISC DDF Study Role Code Value Set Terminology","DDF CT 2025-09-26"
"C78726","C215480",,"Study Role Code Value Set Terminology","Adjudication Committee",,"An external committee whose purpose is to evaluate study data and decide whether a study endpoint or other criterion has been met. (NCI)","Adjudication Committee","DDF CT 2025-09-26"
"C17445","C215480",,"Study Role Code Value Set Terminology","Care Provider","Caregiver; Carer; Caretaker","The primary person in charge of the care of a patient, usually a family member or a designated health care professional. (NCI)","Caregiver","DDF CT 2025-09-26"
"C215672","C215480",,"Study Role Code Value Set Terminology","Clinical Trial Physician","Study Doctor","Any physician that is associated with clinical trial.","Clinical Trial Physician","DDF CT 2025-09-26"
"C215669","C215480",,"Study Role Code Value Set Terminology","Co-Sponsor",,"An individual, company, institution, or organization that is designated by the study sponsor as a vested partner in the study.","Study Co-Sponsor","DDF CT 2025-09-26"
"C215662","C215480",,"Study Role Code Value Set Terminology","Contract Research",,"Research that is conducted by an individual or organization on behalf of another organization through a contracting mechanism.","Contract Research","DDF CT 2025-09-26"
"C142489","C215480",,"Study Role Code Value Set Terminology","Data Safety Monitoring Board","Data and Safety Monitoring Board; Data and Safety Monitoring Committee DSMB; Data Monitoring and Oversight Committee; DMC; DMOC; DSMC; IDMC; Independent Data Monitoring Committee","A group of independent experts who are appointed to monitor the safety and scientific integrity of a research intervention, protect the confidentiality of participant data, and to make recommendations to the sponsor regarding the stopping of the trial for safety, efficacy, or for futility. (After clinicaltrials.gov; Committee for Medicinal Products for Human Use (CHMP), 2005, EMA; FDA Establishment and Operation of Clinical Trial Data Monitoring Committees. March 2006)","Data Monitoring Committee","DDF CT 2025-09-26"
"C215671","C215480",,"Study Role Code Value Set Terminology","Dose Escalation Committee",,"A committee established to assess whether a dose adjustment is appropriate and to determine whether the maximum-tolerated dose had been attained, based on a review of available safety and efficacy data at specified time points.","Dose Escalation Committee","DDF CT 2025-09-26"
"C142578","C215480",,"Study Role Code Value Set Terminology","Independent Data Monitoring Committee",,"A committee established by the sponsor to assess at intervals the progress of a clinical trial, safety data, and critical efficacy variables and recommend to the sponsor whether to continue, modify, or terminate the trial. [ICH E9] (CDISC Glossary)","Independent Data Monitoring Committee","DDF CT 2025-09-26"
"C25936","C215480",,"Study Role Code Value Set Terminology","Investigator",,"A person responsible for the conduct of the study, ensuring adherence to the protocol and good clinical practices. (CDISC Glossary)","Investigator","DDF CT 2025-09-26"
"C37984","C215480",,"Study Role Code Value Set Terminology","Laboratory",,"An organization with the capability and competency to perform scientific research, experiments, and measurements. (BRIDG)","Laboratory","DDF CT 2025-09-26"
"C215670","C215480",,"Study Role Code Value Set Terminology","Local Sponsor",,"The sponsor's legal representative at a geographical region within which the sponsor has no legal presence. (ICH M11)","Local Legal Sponsor","DDF CT 2025-09-26"
"C25392","C215480",,"Study Role Code Value Set Terminology","Manufacturer","Manufacturer","The organization defined as being responsible for creating the product as stated on the package in which the product is supplied. (BRIDG)","Manufacturer","DDF CT 2025-09-26"
"C51876","C215480",,"Study Role Code Value Set Terminology","Medical Expert",,"A physician or health care provider selected by the sponsor to be readily available to advise clinical trial officials on trial related medical questions or problems.","Sponsor Medical Expert","DDF CT 2025-09-26"
"C207599","C215480",,"Study Role Code Value Set Terminology","Outcomes Assessor",,"The individual who evaluates the outcome(s) of interest. (Clinicaltrials.gov)","Outcomes Assessor","DDF CT 2025-09-26"
"C215673","C215480",,"Study Role Code Value Set Terminology","Pharmacovigilance",,"A group that is responsible for monitoring the safety of medicines and taking action to reduce their risks and increase their benefits.","Pharmacovigilance Group","DDF CT 2025-09-26"
"C19924","C215480",,"Study Role Code Value Set Terminology","Principal investigator",,"The study investigator who has the primary responsibility for the conduct of a study and for the study-related personnel at the participating site(s).","Principal Investigator","DDF CT 2025-09-26"
"C51851","C215480",,"Study Role Code Value Set Terminology","Project Manager","Project Coordinator","A staff member who is responsible for the overall integration and interaction of different people and different components of subject matter associated with a specific project.","Project Coordinator","DDF CT 2025-09-26"
"C188863","C215480",,"Study Role Code Value Set Terminology","Regulatory Agency","Regulator; Regulatory Body","An organization (typically a government agency) that is responsible for implementing and enforcing laws, licensing and regulating products and services, promoting the use of standards, and ensuring safety and consumer protections.","Regulatory Agency","DDF CT 2025-09-26"
"C70793","C215480",,"Study Role Code Value Set Terminology","Sponsor","Clinical Study Sponsor; Sponsor; Study Sponsor","An individual, company, institution, or organization that takes responsibility for the initiation, management, and/or financing of a clinical study. [After ICH E6, WHO, 21 CFR 50.3 (e), and after IDMP]","Clinical Study Sponsor","DDF CT 2025-09-26"
"C51877","C215480",,"Study Role Code Value Set Terminology","Statistician",,"A professional who specializes in applying statistical principles to experimental design and data analysis.","Statistician","DDF CT 2025-09-26"
"C80403","C215480",,"Study Role Code Value Set Terminology","Study Site",,"The location at which a study investigator conducts study activities.","Study Site","DDF CT 2025-09-26"
"C41189","C215480",,"Study Role Code Value Set Terminology","Study Subject",,"An individual who is observed, analyzed, examined, investigated, experimented upon, or/and treated in the course of a particular study.","Study Subject","DDF CT 2025-09-26"
"C207419",,"No","Study Title Type Value Set Terminology","Study Title Type Value Set Terminology","Study Title Type Value Set Terminology","The terminology relevant to the study title type value set.","CDISC DDF Study Title Type Value Set Terminology","DDF CT 2025-09-26"
"C207615","C207419",,"Study Title Type Value Set Terminology","Brief Study Title","Abbreviated Protocol Title","The short descriptive name for the study.","Brief Study Title","DDF CT 2025-09-26"
"C207616","C207419",,"Study Title Type Value Set Terminology","Official Study Title",,"The formal descriptive name for the study.","Official Study Title","DDF CT 2025-09-26"
"C207617","C207419",,"Study Title Type Value Set Terminology","Public Study Title",,"The descriptive name of the study that is intended for the lay public, written in easily understood language.","Public Study Title","DDF CT 2025-09-26"
"C207618","C207419",,"Study Title Type Value Set Terminology","Scientific Study Title",,"A more extensive descriptive name of the study that is intended for medical professionals, written using medical and scientific language.","Scientific Study Title","DDF CT 2025-09-26"
"C207646","C207419",,"Study Title Type Value Set Terminology","Study Acronym","Trial Acronym","A word or words formed from the beginning letters or a combination of syllables and letters of a compound term, which identifies a clinical study.","Study Acronym","DDF CT 2025-09-26"
"C201265",,"No","Timing Relative To From Value Set Terminology","Timing Relative To From Value Set Terminology","Timing Relative To From Value Set Terminology","The terminology relevant to the timing relative to from value set.","CDISC DDF Timing Relative To From Value Set Terminology","DDF CT 2025-09-26"
"C201352","C201265",,"Timing Relative To From Value Set Terminology","End to End",,"A timing relationship defined as the end of one event to the end of another event.","End to End","DDF CT 2025-09-26"
"C201353","C201265",,"Timing Relative To From Value Set Terminology","End to Start",,"A timing relationship defined as the end of one event to the start of another event.","End to Start","DDF CT 2025-09-26"
"C201354","C201265",,"Timing Relative To From Value Set Terminology","Start to End",,"A timing relationship defined as the start of one event to the end of another event.","Start to End","DDF CT 2025-09-26"
"C201355","C201265",,"Timing Relative To From Value Set Terminology","Start to Start",,"A timing relationship defined as the start of one event to the start of another event.","Start to Start","DDF CT 2025-09-26"
"C201264",,"No","Timing Type Value Set Terminology","Timing Type Value Set Terminology","Timing Type Value Set Terminology","The terminology relevant to the timing type value set.","CDISC DDF Timing Type Value Set Terminology","DDF CT 2025-09-26"
"C201356","C201264",,"Timing Type Value Set Terminology","After",,"A type of time point relationship that follows a point or period of time within a timeline.","After Timing Type","DDF CT 2025-09-26"
"C201357","C201264",,"Timing Type Value Set Terminology","Before",,"A type of time point relationship that comes before a point or period of time within a timeline.","Before Timing Type","DDF CT 2025-09-26"
"C201358","C201264",,"Timing Type Value Set Terminology","Fixed Reference",,"A type of time point relationship that is fixed with respect to a timeline.","Fixed Reference Timing Type","DDF CT 2025-09-26"
